period,maximum,minimum,mean,volatilty,fd,return
89,4.592486,4.5885965,4.59067393611111,0.00388950000000055,135750.096413402,0.000211961273355639
90,4.591254,4.58591,4.58832319861111,0.00534399999999913,117702.095808402,-0.000512068060749914
91,4.5898505,4.5834075,4.58693170555556,0.00644299999999998,74965.0783796371,-0.000303268317274927
92,4.58695,4.578612,4.58230248333333,0.00833800000000018,61525.5456944098,-0.00100921978337169
93,4.583766,4.577848,4.58112505,0.0059180000000012,46468.4014869794,-0.00025695233730543
94,4.5853,4.5802,4.5828474,0.00510000000000055,80196.0784313639,0.000375966597986591
95,4.5829845,4.5769125,4.58034703055556,0.00607200000000052,80862.9776021011,-0.000545592996276576
96,4.581102,4.5763005,4.57855751944444,0.00480149999999924,78308.8618140289,-0.000390693346852168
97,4.581971,4.5781205,4.57997572916667,0.00385049999999953,94792.8840410451,0.000309750334291951
98,4.58125,4.5744625,4.57713382361111,0.00678749999999972,94732.965009212,-0.000620506684666003
99,4.579373,4.5746705,4.57725852361111,0.0047025000000005,63157.8947368354,2.72441236822441e-05
100,4.5840595,4.57647,4.58045232083333,0.0075895000000008,64167.599973641,0.000697753296159106
101,4.585555,4.58223,4.58383146527778,0.00332499999999936,64661.6541353509,0.000737731605473818
102,4.5868105,4.5817485,4.58473195694444,0.00506200000000057,119517.977084143,0.000196449558297973
103,4.586345,4.5825265,4.58436091111111,0.0038184999999995,92182.794290964,-8.09307581811863e-05
104,4.5848935,4.580443,4.58291074722222,0.00445049999999903,88529.3787215114,-0.000316328473478964
105,4.583753,4.580404,4.58206064166667,0.00334900000000005,116154.075843534,-0.000185494678479469
106,4.583684,4.5705,4.58219047777778,0.0131839999999999,44220.2669902917,2.83357470066251e-05
107,4.5834325,4.5798805,4.58143243194444,0.003552,36036.036036036,-0.000165433068967805
108,4.5805235,4.576911,4.57878785694444,0.00361250000000002,136747.40484429,-0.00057723758655921
109,4.577856,4.57255,4.57541826666667,0.00530600000000092,97059.9321522636,-0.000735913168081687
110,4.574272,4.5707485,4.57267582777778,0.00352350000000001,126862.494678586,-0.000599385395837746
111,4.5730485,4.5694855,4.5714236375,0.00356299999999976,137805.220319964,-0.000273841908969352
112,4.572489,4.5690725,4.57063784166667,0.00341650000000016,151617.152056191,-0.000171893024065402
